genres,movie_id,budget,title,popularity,release_date,revenue,ROI,Director
Action,20526,170000000,TRON: Legacy,21.259,12/10/2010,400062763.0,135.3310370588235,Joseph Kosinski
Science Fiction,20526,170000000,TRON: Legacy,21.259,12/10/2010,400062763.0,135.3310370588235,Joseph Kosinski
Comedy,44009,8000000,Another Year,5.000657,11/5/2010,18124262.0,126.553275,Mike Leigh
Drama,44009,8000000,Another Year,5.000657,11/5/2010,18124262.0,126.553275,Mike Leigh
Comedy,42888,120000000,How Do You Know,5.458387,12/17/2010,48668907.0,-59.442577500000006,James L. Brooks
Drama,42888,120000000,How Do You Know,5.458387,12/17/2010,48668907.0,-59.442577500000006,James L. Brooks
Romance,42888,120000000,How Do You Know,5.458387,12/17/2010,48668907.0,-59.442577500000006,James L. Brooks
Comedy,46829,30000000,Barney's Version,7.524794,10/26/2010,8454301.0,-71.81899666666666,Richard J. Lewis
Drama,46829,30000000,Barney's Version,7.524794,10/26/2010,8454301.0,-71.81899666666666,Richard J. Lewis
Drama,44129,15000000,The Company Men,5.858803,10/21/2010,4882577.0,-67.44948666666667,John Wells
Crime,41283,24000000,Faster,9.014972,11/23/2010,23081726.0,-3.8261416666666666,"George Tillman, Jr."
Drama,41283,24000000,Faster,9.014972,11/23/2010,23081726.0,-3.8261416666666666,"George Tillman, Jr."
Action,41283,24000000,Faster,9.014972,11/23/2010,23081726.0,-3.8261416666666666,"George Tillman, Jr."
Thriller,41283,24000000,Faster,9.014972,11/23/2010,23081726.0,-3.8261416666666666,"George Tillman, Jr."
Drama,27585,5000000,Rabbit Hole,7.007993,12/16/2010,5129058.0,2.58116,John Cameron Mitchell
Comedy,39451,100000000,Little Fockers,9.73941,12/21/2010,310650585.0,210.650585,Paul Weitz
Romance,39451,100000000,Little Fockers,9.73941,12/21/2010,310650585.0,210.650585,Paul Weitz
Comedy,38745,112000000,Gulliver's Travels,7.565799,12/25/2010,237382724.0,111.94886071428571,Rob Letterman
Action,56812,7000000,The Last Circus,4.896196,12/17/2010,3218666.0,-54.01905714285714,Álex de la Iglesia
Drama,56812,7000000,The Last Circus,4.896196,12/17/2010,3218666.0,-54.01905714285714,Álex de la Iglesia
Thriller,56812,7000000,The Last Circus,4.896196,12/17/2010,3218666.0,-54.01905714285714,Álex de la Iglesia
Drama,33870,25000000,Mao's Last Dancer,1.862215,10/1/2009,20719451.0,-17.122196000000002,Bruce Beresford
Romance,33870,25000000,Mao's Last Dancer,1.862215,10/1/2009,20719451.0,-17.122196000000002,Bruce Beresford
Drama,42297,55000000,Burlesque,9.276539,11/23/2010,89519773.0,62.76322363636364,Steve Antin
Romance,42297,55000000,Burlesque,9.276539,11/23/2010,89519773.0,62.76322363636364,Steve Antin
Fantasy,51739,37000000,The Secret World of Arrietty,8.636052,7/16/2010,145570827.0,293.43466756756754,Hiromasa Yonebayashi
Animation,51739,37000000,The Secret World of Arrietty,8.636052,7/16/2010,145570827.0,293.43466756756754,Hiromasa Yonebayashi
Family,51739,37000000,The Secret World of Arrietty,8.636052,7/16/2010,145570827.0,293.43466756756754,Hiromasa Yonebayashi
Comedy,46838,5000000,Tucker and Dale vs Evil,6.771868,1/22/2010,5476793.0,9.53586,Eli Craig
Horror,46838,5000000,Tucker and Dale vs Evil,6.771868,1/22/2010,5476793.0,9.53586,Eli Craig
Comedy,41515,80000000,Yogi Bear,6.598296,12/11/2010,201584141.0,151.98017625,Eric Brevig
Family,41515,80000000,Yogi Bear,6.598296,12/11/2010,201584141.0,151.98017625,Eric Brevig
Animation,41515,80000000,Yogi Bear,6.598296,12/11/2010,201584141.0,151.98017625,Eric Brevig
Adventure,41515,80000000,Yogi Bear,6.598296,12/11/2010,201584141.0,151.98017625,Eric Brevig
Documentary,46689,1500000,Waste Land,2.627643,1/24/2010,187716.0,-87.48559999999999,Lucy Walker
Drama,23830,7000000,Last Night,15.280219,5/11/2010,7644937.0,9.213385714285714,Massy Tadjedin
Romance,23830,7000000,Last Night,15.280219,5/11/2010,7644937.0,9.213385714285714,Massy Tadjedin
Action,40805,120000000,The Green Hornet,7.888013,1/12/2011,227817248.0,89.84770666666667,Michel Gondry
Crime,40805,120000000,The Green Hornet,7.888013,1/12/2011,227817248.0,89.84770666666667,Michel Gondry
Comedy,40805,120000000,The Green Hornet,7.888013,1/12/2011,227817248.0,89.84770666666667,Michel Gondry
Drama,49009,30000000,The Way Back,9.402082,9/3/2010,20348249.0,-32.17250333333334,Peter Weir
Adventure,49009,30000000,The Way Back,9.402082,9/3/2010,20348249.0,-32.17250333333334,Peter Weir
History,49009,30000000,The Way Back,9.402082,9/3/2010,20348249.0,-32.17250333333334,Peter Weir
Adventure,46528,42000000,The Warrior's Way,5.510805,12/2/2010,11087569.0,-73.60102619047619,Sngmoo Lee
Fantasy,46528,42000000,The Warrior's Way,5.510805,12/2/2010,11087569.0,-73.60102619047619,Sngmoo Lee
Action,46528,42000000,The Warrior's Way,5.510805,12/2/2010,11087569.0,-73.60102619047619,Sngmoo Lee
Western,46528,42000000,The Warrior's Way,5.510805,12/2/2010,11087569.0,-73.60102619047619,Sngmoo Lee
Thriller,46528,42000000,The Warrior's Way,5.510805,12/2/2010,11087569.0,-73.60102619047619,Sngmoo Lee
Thriller,14070,9100000,Ghajini,4.23908,12/25/2008,76000000.0,735.1648351648352,A.R. Murugadoss
Action,14070,9100000,Ghajini,4.23908,12/25/2008,76000000.0,735.1648351648352,A.R. Murugadoss
Drama,14070,9100000,Ghajini,4.23908,12/25/2008,76000000.0,735.1648351648352,A.R. Murugadoss
Mystery,14070,9100000,Ghajini,4.23908,12/25/2008,76000000.0,735.1648351648352,A.R. Murugadoss
Adventure,23047,40000000,Season of the Witch,13.471159,1/7/2011,88100000.0,120.24999999999999,Dominic Sena
Fantasy,23047,40000000,Season of the Witch,13.471159,1/7/2011,88100000.0,120.24999999999999,Dominic Sena
Action,23047,40000000,Season of the Witch,13.471159,1/7/2011,88100000.0,120.24999999999999,Dominic Sena
Horror,23174,11000000,It's Alive,0.868804,8/15/2008,15500000.0,40.909090909090914,Josef Rusnak
Action,49849,163000000,Cowboys & Aliens,10.958669,7/29/2011,174822325.0,7.2529601226993865,Jon Favreau
Science Fiction,49849,163000000,Cowboys & Aliens,10.958669,7/29/2011,174822325.0,7.2529601226993865,Jon Favreau
Thriller,49849,163000000,Cowboys & Aliens,10.958669,7/29/2011,174822325.0,7.2529601226993865,Jon Favreau
Western,49849,163000000,Cowboys & Aliens,10.958669,7/29/2011,174822325.0,7.2529601226993865,Jon Favreau
Comedy,44564,70000000,The Dilemma,7.513067,1/13/2011,67112664.0,-4.124765714285714,Ron Howard
Drama,44564,70000000,The Dilemma,7.513067,1/13/2011,67112664.0,-4.124765714285714,Ron Howard
Drama,112284,1119000,The Gorgeous Hussy,0.948775,8/28/1936,2019000.0,80.42895442359249,Clarence Brown
History,112284,1119000,The Gorgeous Hussy,0.948775,8/28/1936,2019000.0,80.42895442359249,Clarence Brown
Thriller,51876,27000000,Limitless,12.114955,3/8/2011,161849455.0,499.4424259259259,Neil Burger
Mystery,51876,27000000,Limitless,12.114955,3/8/2011,161849455.0,499.4424259259259,Neil Burger
Science Fiction,51876,27000000,Limitless,12.114955,3/8/2011,161849455.0,499.4424259259259,Neil Burger
Thriller,43947,2000000,I Spit on Your Grave,12.805294,6/17/2010,572809.0,-71.35955,Steven R. Monroe
Crime,43947,2000000,I Spit on Your Grave,12.805294,6/17/2010,572809.0,-71.35955,Steven R. Monroe
Horror,43947,2000000,I Spit on Your Grave,12.805294,6/17/2010,572809.0,-71.35955,Steven R. Monroe
Comedy,41630,25000000,No Strings Attached,8.88057,1/21/2011,147780440.0,491.12175999999994,Ivan Reitman
Romance,41630,25000000,No Strings Attached,8.88057,1/21/2011,147780440.0,491.12175999999994,Ivan Reitman
Crime,50348,40000000,The Lincoln Lawyer,6.807442,3/17/2011,85412898.0,113.532245,Brad Furman
Drama,50348,40000000,The Lincoln Lawyer,6.807442,3/17/2011,85412898.0,113.532245,Brad Furman
Thriller,50348,40000000,The Lincoln Lawyer,6.807442,3/17/2011,85412898.0,113.532245,Brad Furman
Drama,48171,37000000,The Rite,7.128117,1/28/2011,96047633.0,159.58819729729728,Mikael Håfström
Thriller,48171,37000000,The Rite,7.128117,1/28/2011,96047633.0,159.58819729729728,Mikael Håfström
Horror,48171,37000000,The Rite,7.128117,1/28/2011,96047633.0,159.58819729729728,Mikael Håfström
Drama,45272,15000000,Country Strong,4.582024,12/22/2010,20529194.0,36.861293333333336,Shana Feste
Romance,45272,15000000,Country Strong,4.582024,12/22/2010,20529194.0,36.861293333333336,Shana Feste
Action,48138,30000000,Unknown,14.443599,2/16/2011,130786397.0,335.95465666666666,Jaume Collet-Serra
Mystery,48138,30000000,Unknown,14.443599,2/16/2011,130786397.0,335.95465666666666,Jaume Collet-Serra
Thriller,48138,30000000,Unknown,14.443599,2/16/2011,130786397.0,335.95465666666666,Jaume Collet-Serra
Action,48340,30000000,Sanctum,7.000775,2/3/2011,108609310.0,262.0310333333333,Alister Grierson
Thriller,48340,30000000,Sanctum,7.000775,2/3/2011,108609310.0,262.0310333333333,Alister Grierson
Animation,45772,36000000,Gnomeo & Juliet,9.244469,1/13/2011,189712432.0,426.97897777777774,Kelly Asbury
Family,45772,36000000,Gnomeo & Juliet,9.244469,1/13/2011,189712432.0,426.97897777777774,Kelly Asbury
Comedy,50204,10000000,Burke & Hare,7.787593,10/29/2010,4349187.0,-56.50813,John Landis
Thriller,50204,10000000,Burke & Hare,7.787593,10/29/2010,4349187.0,-56.50813,John Landis
Mystery,43552,10000000,Vanishing on 7th Street,8.419427,9/11/2010,1068682.0,-89.31318,Brad Anderson
Horror,43552,10000000,Vanishing on 7th Street,8.419427,9/11/2010,1068682.0,-89.31318,Brad Anderson
Thriller,43552,10000000,Vanishing on 7th Street,8.419427,9/11/2010,1068682.0,-89.31318,Brad Anderson
Adventure,39513,40000000,Paul,10.24382,2/14/2011,97552050.0,143.880125,Greg Mottola
Comedy,39513,40000000,Paul,10.24382,2/14/2011,97552050.0,143.880125,Greg Mottola
Science Fiction,39513,40000000,Paul,10.24382,2/14/2011,97552050.0,143.880125,Greg Mottola
Comedy,4704,6000000,At Long Last Love,0.619076,3/1/1975,1500000.0,-75.0,Peter Bogdanovich
Music,4704,6000000,At Long Last Love,0.619076,3/1/1975,1500000.0,-75.0,Peter Bogdanovich
Romance,4704,6000000,At Long Last Love,0.619076,3/1/1975,1500000.0,-75.0,Peter Bogdanovich
Fantasy,47327,50000000,Drive Angry,7.668829,2/24/2011,28931401.0,-42.137198,Patrick Lussier
Thriller,47327,50000000,Drive Angry,7.668829,2/24/2011,28931401.0,-42.137198,Patrick Lussier
Action,47327,50000000,Drive Angry,7.668829,2/24/2011,28931401.0,-42.137198,Patrick Lussier
Crime,47327,50000000,Drive Angry,7.668829,2/24/2011,28931401.0,-42.137198,Patrick Lussier
Animation,44896,135000000,Rango,10.581925,3/2/2011,245724603.0,82.01822444444444,Gore Verbinski
Comedy,44896,135000000,Rango,10.581925,3/2/2011,245724603.0,82.01822444444444,Gore Verbinski
Family,44896,135000000,Rango,10.581925,3/2/2011,245724603.0,82.01822444444444,Gore Verbinski
Western,44896,135000000,Rango,10.581925,3/2/2011,245724603.0,82.01822444444444,Gore Verbinski
Adventure,44896,135000000,Rango,10.581925,3/2/2011,245724603.0,82.01822444444444,Gore Verbinski
Comedy,50725,19000000,Take Me Home Tonight,8.132811,3/4/2011,6928068.0,-63.53648421052631,Michael Dowse
Drama,50725,19000000,Take Me Home Tonight,8.132811,3/4/2011,6928068.0,-63.53648421052631,Michael Dowse
Romance,50725,19000000,Take Me Home Tonight,8.132811,3/4/2011,6928068.0,-63.53648421052631,Michael Dowse
Science Fiction,38050,50200000,The Adjustment Bureau,9.420301,3/3/2011,127869379.0,154.71987848605576,George Nolfi
Thriller,38050,50200000,The Adjustment Bureau,9.420301,3/3/2011,127869379.0,154.71987848605576,George Nolfi
Romance,38050,50200000,The Adjustment Bureau,9.420301,3/3/2011,127869379.0,154.71987848605576,George Nolfi
Action,27582,40000000,The Mechanic,9.832342,1/13/2011,51070807.0,27.6770175,Simon West
Thriller,27582,40000000,The Mechanic,9.832342,1/13/2011,51070807.0,27.6770175,Simon West
Crime,27582,40000000,The Mechanic,9.832342,1/13/2011,51070807.0,27.6770175,Simon West
Comedy,48988,36000000,Hall Pass,9.13273,2/25/2011,83160734.0,131.00203888888888,Bobby Farrelly
Adventure,49494,25000000,The Eagle,6.196929,2/8/2011,27122040.0,8.48816,Kevin Macdonald
Drama,49494,25000000,The Eagle,6.196929,2/8/2011,27122040.0,8.48816,Kevin Macdonald
Action,46529,50000000,I Am Number Four,9.388376,2/18/2011,144492830.0,188.98566000000002,D.J. Caruso
Thriller,46529,50000000,I Am Number Four,9.388376,2/18/2011,144492830.0,188.98566000000002,D.J. Caruso
Science Fiction,46529,50000000,I Am Number Four,9.388376,2/18/2011,144492830.0,188.98566000000002,D.J. Caruso
Adventure,46529,50000000,I Am Number Four,9.388376,2/18/2011,144492830.0,188.98566000000002,D.J. Caruso
War,51200,10400000,71: Into the Fire,3.106814,6/16/2010,20967660.0,101.6121153846154,John H. Lee
Action,44943,70000000,Battle: Los Angeles,6.753746,3/8/2011,202466756.0,189.23822285714286,Jonathan Liebesman
Science Fiction,44943,70000000,Battle: Los Angeles,6.753746,3/8/2011,202466756.0,189.23822285714286,Jonathan Liebesman
Comedy,25186,10000000,Janky Promoters,1.192891,10/16/2009,9069.0,-99.90930999999999,Marcus Raboy
Adventure,50321,150000000,Mars Needs Moms,7.24717,3/9/2011,38992758.0,-74.004828,Simon Wells
Animation,50321,150000000,Mars Needs Moms,7.24717,3/9/2011,38992758.0,-74.004828,Simon Wells
Family,50321,150000000,Mars Needs Moms,7.24717,3/9/2011,38992758.0,-74.004828,Simon Wells
Action,31162,15000000,Black Lightning,3.931527,12/31/2009,21500000.0,43.333333333333336,Dmitriy Kiselev
Romance,50546,80000000,Just Go with It,9.267959,2/10/2011,214918407.0,168.64800875,Dennis Dugan
Comedy,50546,80000000,Just Go with It,9.267959,2/10/2011,214918407.0,168.64800875,Dennis Dugan
Fantasy,49730,42000000,Red Riding Hood,10.174298,3/11/2011,89162162.0,112.2908619047619,Catherine Hardwicke
Thriller,49730,42000000,Red Riding Hood,10.174298,3/11/2011,89162162.0,112.2908619047619,Catherine Hardwicke
Horror,49730,42000000,Red Riding Hood,10.174298,3/11/2011,89162162.0,112.2908619047619,Catherine Hardwicke
Crime,38322,32000000,"Big Mommas: Like Father, Like Son",7.564777,2/16/2011,83615414.0,161.29816875,John Whitesell
Comedy,38322,32000000,"Big Mommas: Like Father, Like Son",7.564777,2/16/2011,83615414.0,161.29816875,John Whitesell
Action,38322,32000000,"Big Mommas: Like Father, Like Son",7.564777,2/16/2011,83615414.0,161.29816875,John Whitesell
Comedy,45132,2500000,Super,8.309635,9/9/2010,324138.0,-87.03448,James Gunn
Action,45132,2500000,Super,8.309635,9/9/2010,324138.0,-87.03448,James Gunn
Drama,45132,2500000,Super,8.309635,9/9/2010,324138.0,-87.03448,James Gunn
Fantasy,46146,3500000,Troll Hunter,6.097684,10/29/2010,4159678.0,18.847942857142858,André Øvredal
Horror,46146,3500000,Troll Hunter,6.097684,10/29/2010,4159678.0,18.847942857142858,André Øvredal
Thriller,45612,32000000,Source Code,9.796962,3/30/2011,147332697.0,360.41467812499997,Duncan Jones
Science Fiction,45612,32000000,Source Code,9.796962,3/30/2011,147332697.0,360.41467812499997,Duncan Jones
Mystery,45612,32000000,Source Code,9.796962,3/30/2011,147332697.0,360.41467812499997,Duncan Jones
Action,23629,82000000,Sucker Punch,13.779527,3/24/2011,89792502.0,9.503051219512196,Zack Snyder
Fantasy,23629,82000000,Sucker Punch,13.779527,3/24/2011,89792502.0,9.503051219512196,Zack Snyder
Thriller,23629,82000000,Sucker Punch,13.779527,3/24/2011,89792502.0,9.503051219512196,Zack Snyder
Comedy,58232,8000000,Chalet Girl,6.496259,2/2/2011,1749457.0,-78.1317875,Phil Traill
Romance,58232,8000000,Chalet Girl,6.496259,2/2/2011,1749457.0,-78.1317875,Phil Traill
Drama,57521,6000000,Black Bread,3.546146,10/10/2010,3770657.0,-37.15571666666666,Agustí Villaronga
Crime,57521,6000000,Black Bread,3.546146,10/10/2010,3770657.0,-37.15571666666666,Agustí Villaronga
Horror,49018,1500000,Insidious,17.24814,9/13/2010,97009150.0,6367.276666666667,James Wan
Thriller,49018,1500000,Insidious,17.24814,9/13/2010,97009150.0,6367.276666666667,James Wan
Action,49010,3000000,Hobo with a Shotgun,10.926038,5/6/2011,748453.0,-75.05156666666667,Jason Eisener
Comedy,49010,3000000,Hobo with a Shotgun,10.926038,5/6/2011,748453.0,-75.05156666666667,Jason Eisener
Thriller,49010,3000000,Hobo with a Shotgun,10.926038,5/6/2011,748453.0,-75.05156666666667,Jason Eisener
Drama,55725,10831173,Win Win,4.480723,3/18/2011,10654385.0,-1.6322147194952938,Tom McCarthy
Comedy,55725,10831173,Win Win,4.480723,3/18/2011,10654385.0,-1.6322147194952938,Tom McCarthy
Drama,44898,6500000,The Time That Remains,0.635053,8/12/2009,753808.0,-88.40295384615385,Elia Suleiman
History,44898,6500000,The Time That Remains,0.635053,8/12/2009,753808.0,-88.40295384615385,Elia Suleiman
Foreign,44898,6500000,The Time That Remains,0.635053,8/12/2009,753808.0,-88.40295384615385,Elia Suleiman
Family,60307,21000000,Diary of a Wimpy Kid: Rodrick Rules,8.425361,3/25/2011,72417394.0,244.84473333333332,David Bowers
Comedy,60307,21000000,Diary of a Wimpy Kid: Rodrick Rules,8.425361,3/25/2011,72417394.0,244.84473333333332,David Bowers
Crime,53172,12000000,Henry's Crime,5.145185,1/14/2010,204940.0,-98.29216666666667,Malcolm Venville
Comedy,53172,12000000,Henry's Crime,5.145185,1/14/2010,204940.0,-98.29216666666667,Malcolm Venville
Animation,50359,63000000,Hop,8.904488,3/30/2011,183953723.0,191.9900365079365,Tim Hill
Comedy,50359,63000000,Hop,8.904488,3/30/2011,183953723.0,191.9900365079365,Tim Hill
Family,50359,63000000,Hop,8.904488,3/30/2011,183953723.0,191.9900365079365,Tim Hill
Family,73191,19000000,The Nutcracker,1.418221,11/24/1993,2119994.0,-88.84213684210526,Emile Ardolino
Fantasy,73191,19000000,The Nutcracker,1.418221,11/24/1993,2119994.0,-88.84213684210526,Emile Ardolino
Music,73191,19000000,The Nutcracker,1.418221,11/24/1993,2119994.0,-88.84213684210526,Emile Ardolino
Adventure,58857,6000000,13 Assassins,9.534232,9/9/2010,17555141.0,192.58568333333332,Takashi Miike
Drama,58857,6000000,13 Assassins,9.534232,9/9/2010,17555141.0,192.58568333333332,Takashi Miike
Action,58857,6000000,13 Assassins,9.534232,9/9/2010,17555141.0,192.58568333333332,Takashi Miike
Action,50456,30000000,Hanna,8.071196,4/7/2011,63782078.0,112.60692666666668,Joe Wright
Thriller,50456,30000000,Hanna,8.071196,4/7/2011,63782078.0,112.60692666666668,Joe Wright
Adventure,50456,30000000,Hanna,8.071196,4/7/2011,63782078.0,112.60692666666668,Joe Wright
Action,46523,1500000,New Kids Turbo,4.330658,12/9/2010,8786756.0,485.7837333333333,Steffen Haars
Comedy,46523,1500000,New Kids Turbo,4.330658,12/9/2010,8786756.0,485.7837333333333,Steffen Haars
Drama,51423,3000000,Beyond,0.702712,12/10/2010,4800080.0,60.00266666666667,Pernilla August
Comedy,49012,40000000,Arthur,9.698075,4/8/2011,45735397.0,14.3384925,Jason Winer
Romance,49012,40000000,Arthur,9.698075,4/8/2011,45735397.0,14.3384925,Jason Winer
Horror,41446,40000000,Scream 4,10.000721,4/11/2011,97138686.0,142.846715,Wes Craven
Mystery,41446,40000000,Scream 4,10.000721,4/11/2011,97138686.0,142.846715,Wes Craven
Animation,46195,90000000,Rio,10.403228,4/3/2011,484635760.0,438.4841777777778,Carlos Saldanha
Adventure,46195,90000000,Rio,10.403228,4/3/2011,484635760.0,438.4841777777778,Carlos Saldanha
Comedy,46195,90000000,Rio,10.403228,4/3/2011,484635760.0,438.4841777777778,Carlos Saldanha
Family,46195,90000000,Rio,10.403228,4/3/2011,484635760.0,438.4841777777778,Carlos Saldanha
Action,57695,14734000,The Princess of Montpensier,2.156145,11/3/2010,6775121.0,-54.017096511470065,Bertrand Tavernier
Drama,57695,14734000,The Princess of Montpensier,2.156145,11/3/2010,6775121.0,-54.017096511470065,Bertrand Tavernier
History,57695,14734000,The Princess of Montpensier,2.156145,11/3/2010,6775121.0,-54.017096511470065,Bertrand Tavernier
Romance,57695,14734000,The Princess of Montpensier,2.156145,11/3/2010,6775121.0,-54.017096511470065,Bertrand Tavernier
Drama,62215,7400000,Melancholia,8.124767,5/26/2011,21817298.0,194.82835135135136,Lars von Trier
Science Fiction,62215,7400000,Melancholia,8.124767,5/26/2011,21817298.0,194.82835135135136,Lars von Trier
